,y,x,osmid,highway,geometry
5243225240,1.3611592,103.8898257,5243225240,,POINT (103.8898257 1.3611592)
5243225241,1.3613987,103.8897991,5243225241,,POINT (103.8897991 1.3613987)
5243225242,1.3613893,103.8897174,5243225242,,POINT (103.8897174 1.3613893)
5243225243,1.3611504,103.8897472,5243225243,,POINT (103.8897472 1.3611504)
5177230488,1.3876732,103.8880507,5177230488,,POINT (103.8880507 1.3876732)
5177230489,1.3885291,103.8866599,5177230489,,POINT (103.8866599 1.3885291)
1958429851,1.3897362,103.8766577,1958429851,,POINT (103.8766577 1.3897362)
1958429859,1.3899159,103.8765477,1958429859,,POINT (103.8765477 1.3899159)
1958429862,1.390125,103.8773309,1958429862,,POINT (103.8773309 1.390125)
5258265864,1.4202897,103.8640173,5258265864,,POINT (103.8640173 1.4202897)
5258265865,1.420501,103.863638,5258265865,,POINT (103.863638 1.420501)
5258265866,1.4203269,103.8635368,5258265866,,POINT (103.8635368 1.4203269)
5258265867,1.420235,103.8636866,5258265867,,POINT (103.8636866 1.420235)
5258265868,1.4197839,103.8638704,5258265868,,POINT (103.8638704 1.4197839)
5258265870,1.4200057,103.863557,5258265870,,POINT (103.863557 1.4200057)
5258265872,1.4201102,103.8634108,5258265872,,POINT (103.8634108 1.4201102)
5218518289,1.3989872,103.9171648,5218518289,,POINT (103.9171648 1.3989872)
5258265873,1.4204135,103.8637951,5258265873,,POINT (103.8637951 1.4204135)
5258265874,1.4197957,103.8634265,5258265874,,POINT (103.8634265 1.4197957)
5258265876,1.4198129,103.8632437,5258265876,,POINT (103.8632437 1.4198129)
5218518293,1.3989178,103.9170683,5218518293,,POINT (103.9170683 1.3989178)
5189420309,1.3797825,103.8736693,5189420309,,POINT (103.8736693 1.3797825)
5258265879,1.4149769,103.860301,5258265879,,POINT (103.860301 1.4149769)
5218518296,1.3988551,103.9170484,5218518296,,POINT (103.9170484 1.3988551)
5218518306,1.3989645,103.916979,5218518306,,POINT (103.916979 1.3989645)
5218518308,1.399833,103.9157303,5218518308,,POINT (103.9157303 1.399833)
5218518309,1.399954,103.9158193,5218518309,,POINT (103.9158193 1.399954)
5218518319,1.400005,103.9154856,5218518319,,POINT (103.9154856 1.400005)
5253481782,1.3830205,103.8800448,5253481782,,POINT (103.8800448 1.3830205)
4430972214,1.3784938,103.8766301,4430972214,,POINT (103.8766301 1.3784938)
436192570,1.370188,103.8650499,436192570,,POINT (103.8650499 1.370188)
5253481789,1.3833051,103.8786009,5253481789,,POINT (103.8786009 1.3833051)
7174407487,1.3839216,103.9022015,7174407487,,POINT (103.9022015 1.3839216)
5253481795,1.3840001,103.8785443,5253481795,,POINT (103.8785443 1.3840001)
436192587,1.370632,103.8648809,436192587,,POINT (103.8648809 1.370632)
4430972250,1.3863446,103.907118,4430972250,,POINT (103.907118 1.3863446)
4636525915,1.3631178,103.8876966,4636525915,,POINT (103.8876966 1.3631178)
4636525916,1.3624805,103.8869807,4636525916,,POINT (103.8869807 1.3624805)
4636525917,1.3624315,103.8870205,4636525917,,POINT (103.8870205 1.3624315)
4430972254,1.3867283,103.907802,4430972254,,POINT (103.907802 1.3867283)
4636525918,1.3619358,103.8864715,4636525918,,POINT (103.8864715 1.3619358)
4430972257,1.386802,103.9072858,4430972257,,POINT (103.9072858 1.386802)
4430972260,1.3869217,103.907319,4430972260,,POINT (103.907319 1.3869217)
4430972261,1.3884376,103.8944233,4430972261,,POINT (103.8944233 1.3884376)
4430972262,1.3884837,103.8942674,4430972262,,POINT (103.8942674 1.3884837)
375473509,1.3929136,103.8873846,375473509,,POINT (103.8873846 1.3929136)
375473512,1.3916647,103.8896871,375473512,,POINT (103.8896871 1.3916647)
4430972266,1.3885875,103.8948328,4430972266,,POINT (103.8948328 1.3885875)
4430972268,1.3888192,103.8941189,4430972268,,POINT (103.8941189 1.3888192)
4430972269,1.389179,103.8923289,4430972269,,POINT (103.8923289 1.389179)
4430972271,1.3892103,103.8921595,4430972271,,POINT (103.8921595 1.3892103)
4430972275,1.3899111,103.8851755,4430972275,,POINT (103.8851755 1.3899111)
4430972276,1.3899249,103.8854805,4430972276,,POINT (103.8854805 1.3899249)
4430972277,1.3899366,103.8855557,4430972277,,POINT (103.8855557 1.3899366)
4430972278,1.392948,103.8935915,4430972278,,POINT (103.8935915 1.392948)
4430972279,1.3929748,103.8934691,4430972279,,POINT (103.8934691 1.3929748)
4430972284,1.3931317,103.8941311,4430972284,,POINT (103.8941311 1.3931317)
4430972285,1.3932391,103.8933947,4430972285,crossing,POINT (103.8933947 1.3932391)
4430972286,1.3932787,103.8940567,4430972286,,POINT (103.8940567 1.3932787)
376620421,1.363658,103.8634283,376620421,,POINT (103.8634283 1.363658)
4242687375,1.3731919,103.9306688,4242687375,,POINT (103.9306688 1.3731919)
4242687376,1.3736354,103.9308599,4242687376,,POINT (103.9308599 1.3736354)
4242687377,1.3738694,103.9310844,4242687377,,POINT (103.9310844 1.3738694)
4713956756,1.3645998,103.8764939,4713956756,,POINT (103.8764939 1.3645998)
4430972309,1.3788445,103.8762429,4430972309,,POINT (103.8762429 1.3788445)
4430972310,1.3788873,103.8770959,4430972310,,POINT (103.8770959 1.3788873)
378717591,1.3887655,103.8886446,378717591,,POINT (103.8886446 1.3887655)
4713956760,1.3644593,103.8764985,4713956760,,POINT (103.8764985 1.3644593)
4430972312,1.3790134,103.877072,4430972312,,POINT (103.877072 1.3790134)
4430972311,1.3789739,103.8763023,4430972311,,POINT (103.8763023 1.3789739)
1628816795,1.3813403,103.9438375,1628816795,,POINT (103.9438375 1.3813403)
4697965979,1.3932211,103.9135578,4697965979,,POINT (103.9135578 1.3932211)
4430972319,1.3792971,103.8765866,4430972319,,POINT (103.8765866 1.3792971)
4430972320,1.3793111,103.8767155,4430972320,,POINT (103.8767155 1.3793111)
4430972321,1.3817561,103.8884828,4430972321,,POINT (103.8884828 1.3817561)
4430972322,1.3815743,103.8892143,4430972322,,POINT (103.8892143 1.3815743)
1701823905,1.387367,103.86763,1701823905,,POINT (103.86763 1.387367)
1701823906,1.3873981,103.8669131,1701823906,,POINT (103.8669131 1.3873981)
4430972325,1.381889,103.8890011,4430972325,,POINT (103.8890011 1.381889)
1701823909,1.3878477,103.8669789,1701823909,,POINT (103.8669789 1.3878477)
1701823911,1.3878751,103.8677065,1701823911,,POINT (103.8677065 1.3878751)
4430972328,1.382346,103.8889485,4430972328,,POINT (103.8889485 1.382346)
1701823907,1.3876486,103.8683583,1701823907,,POINT (103.8683583 1.3876486)
1701823915,1.3880596,103.8670177,1701823915,,POINT (103.8670177 1.3880596)
1842988464,1.3694397,103.8856189,1842988464,,POINT (103.8856189 1.3694397)
3945711045,1.372972,103.8929503,3945711045,,POINT (103.8929503 1.372972)
3945711046,1.3720853,103.8929297,3945711046,,POINT (103.8929297 1.3720853)
5243487691,1.3768143,103.9030293,5243487691,,POINT (103.9030293 1.3768143)
5243487695,1.3756997,103.903693,5243487695,,POINT (103.903693 1.3756997)
5243487696,1.3761949,103.9024191,5243487696,,POINT (103.9024191 1.3761949)
5243487700,1.3826487,103.8950359,5243487700,,POINT (103.8950359 1.3826487)
5243487701,1.382659,103.8948891,5243487701,,POINT (103.8948891 1.382659)
5243487702,1.3836882,103.8936429,5243487702,,POINT (103.8936429 1.3836882)
5253481941,1.3841737,103.8789218,5253481941,,POINT (103.8789218 1.3841737)
5253481942,1.3841955,103.8790462,5253481942,,POINT (103.8790462 1.3841955)
369149397,1.3917131,103.8866411,369149397,traffic_signals,POINT (103.8866411 1.3917131)
5253481952,1.3847308,103.8795381,5253481952,,POINT (103.8795381 1.3847308)
5253481953,1.3851786,103.8793235,5253481953,,POINT (103.8793235 1.3851786)
5253481959,1.3846886,103.8794688,5253481959,,POINT (103.8794688 1.3846886)
5253481961,1.3839371,103.8791894,5253481961,,POINT (103.8791894 1.3839371)
369149421,1.3897401,103.8854406,369149421,traffic_signals,POINT (103.8854406 1.3897401)
375473666,1.3932103,103.8873189,375473666,,POINT (103.8873189 1.3932103)
5895243268,1.3811476,103.8935825,5895243268,,POINT (103.8935825 1.3811476)
5895243271,1.3814526,103.8935602,5895243271,,POINT (103.8935602 1.3814526)
5895243272,1.3813952,103.8940883,5895243272,,POINT (103.8940883 1.3813952)
6791382550,1.3790891,103.8994923,6791382550,,POINT (103.8994923 1.3790891)
376620567,1.3644954,103.8642472,376620567,,POINT (103.8642472 1.3644954)
5102224920,1.375656,103.8909776,5102224920,,POINT (103.8909776 1.375656)
6791382558,1.3797097,103.899615,6791382558,,POINT (103.899615 1.3797097)
6038537776,1.3937334,103.8950593,6038537776,,POINT (103.8950593 1.3937334)
6038537777,1.3936229,103.8950213,6038537777,,POINT (103.8950213 1.3936229)
6038537778,1.3934797,103.8949809,6038537778,,POINT (103.8949809 1.3934797)
6038537779,1.3944826,103.8947651,6038537779,,POINT (103.8947651 1.3944826)
244270646,1.3610811,103.8862845,244270646,traffic_signals,POINT (103.8862845 1.3610811)
4491986492,1.3790093,103.9366365,4491986492,,POINT (103.9366365 1.3790093)
4491986493,1.3787845,103.9369241,4491986493,,POINT (103.9369241 1.3787845)
4491986494,1.3793955,103.937252,4491986494,,POINT (103.937252 1.3793955)
4491986497,1.378701,103.9368618,4491986497,,POINT (103.9368618 1.378701)
4491986499,1.3786737,103.9374519,4491986499,,POINT (103.9374519 1.3786737)
4491986507,1.3802689,103.9379037,4491986507,,POINT (103.9379037 1.3802689)
4491986508,1.3815245,103.938599,4491986508,,POINT (103.938599 1.3815245)
4491986513,1.3813575,103.9388365,4491986513,,POINT (103.9388365 1.3813575)
5497505362,1.4004617,103.8690345,5497505362,crossing,POINT (103.8690345 1.4004617)
5497505361,1.4006,103.8690986,5497505361,crossing,POINT (103.8690986 1.4006)
4491986522,1.3805744,103.9382858,4491986522,,POINT (103.9382858 1.3805744)
4491986523,1.380314,103.9386429,4491986523,,POINT (103.9386429 1.380314)
4491986524,1.3820765,103.9376316,4491986524,,POINT (103.9376316 1.3820765)
4491986527,1.3824016,103.9366792,4491986527,,POINT (103.9366792 1.3824016)
4491986534,1.3822194,103.9377036,4491986534,,POINT (103.9377036 1.3822194)
376620647,1.363792,103.8641145,376620647,,POINT (103.8641145 1.363792)
4491986536,1.380056,103.9336584,4491986536,,POINT (103.9336584 1.380056)
2148648557,1.3727896,103.9416128,2148648557,,POINT (103.9416128 1.3727896)
4491986542,1.3802602,103.9337943,4491986542,,POINT (103.9337943 1.3802602)
242959983,1.3885951,103.9077256,242959983,,POINT (103.9077256 1.3885951)
4491986544,1.3791418,103.933361,4491986544,,POINT (103.933361 1.3791418)
4491986548,1.3792102,103.9306789,4491986548,,POINT (103.9306789 1.3792102)
6114854524,1.3624995,103.8859074,6114854524,,POINT (103.8859074 1.3624995)
4430972546,1.3893432,103.892716,4430972546,,POINT (103.892716 1.3893432)
4430972547,1.3894308,103.8927061,4430972547,,POINT (103.8927061 1.3894308)
4430972553,1.3895702,103.8919711,4430972553,,POINT (103.8919711 1.3895702)
370099850,1.386449,103.9075624,370099850,traffic_signals,POINT (103.9075624 1.386449)
4430972554,1.3895797,103.8925844,4430972554,crossing,POINT (103.8925844 1.3895797)
4430972555,1.3895984,103.8856715,4430972555,,POINT (103.8856715 1.3895984)
4430972556,1.3896686,103.8919994,4430972556,,POINT (103.8919994 1.3896686)
5282973322,1.3735046,103.8574667,5282973322,,POINT (103.8574667 1.3735046)
4430972560,1.3897131,103.8922071,4430972560,crossing,POINT (103.8922071 1.3897131)
4606838418,1.3837069,103.8623062,4606838418,,POINT (103.8623062 1.3837069)
4606838421,1.3841459,103.8620212,4606838421,,POINT (103.8620212 1.3841459)
370099862,1.3865576,103.9075032,370099862,traffic_signals,POINT (103.9075032 1.3865576)
4430972566,1.3898711,103.8923746,4430972566,,POINT (103.8923746 1.3898711)
4430972568,1.3898703,103.8925593,4430972568,,POINT (103.8925593 1.3898703)
4430972569,1.3899024,103.885375,4430972569,crossing,POINT (103.885375 1.3899024)
376620697,1.3627504,103.8656069,376620697,,POINT (103.8656069 1.3627504)
4430972572,1.4069518,103.8979135,4430972572,,POINT (103.8979135 1.4069518)
369149611,1.389604,103.8853609,369149611,traffic_signals,POINT (103.8853609 1.389604)
4430972589,1.3934101,103.893302,4430972589,,POINT (103.893302 1.3934101)
4430972590,1.3934775,103.8939133,4430972590,crossing,POINT (103.8939133 1.3934775)
4430972591,1.3935447,103.8932612,4430972591,,POINT (103.8932612 1.3935447)
4430972596,1.3937341,103.8937255,4430972596,,POINT (103.8937255 1.3937341)
4430972597,1.3937252,103.8938566,4430972597,,POINT (103.8938566 1.3937252)
4430972598,1.3941267,103.88736,4430972598,,POINT (103.88736 1.3941267)
4430972602,1.3941521,103.8874504,4430972602,,POINT (103.8874504 1.3941521)
4430972605,1.3943225,103.8875824,4430972605,crossing,POINT (103.8875824 1.3943225)
4430972608,1.3944221,103.8878466,4430972608,,POINT (103.8878466 1.3944221)
4430972610,1.3945023,103.8871163,4430972610,,POINT (103.8871163 1.3945023)
4430972611,1.3945585,103.8877992,4430972611,,POINT (103.8877992 1.3945585)
4430972613,1.3946505,103.8870302,4430972613,,POINT (103.8870302 1.3946505)
4430972616,1.3947327,103.8873326,4430972616,crossing,POINT (103.8873326 1.3947327)
4430972619,1.3949048,103.8875368,4430972619,,POINT (103.8875368 1.3949048)
1431946956,1.387444,103.8719286,1431946956,,POINT (103.8719286 1.387444)
4430972620,1.3949116,103.8874651,4430972620,,POINT (103.8874651 1.3949116)
1628817102,1.3821483,103.9416462,1628817102,,POINT (103.9416462 1.3821483)
4430972624,1.406355,103.8980464,4430972624,,POINT (103.8980464 1.406355)
4430972625,1.4064982,103.8982675,4430972625,,POINT (103.8982675 1.4064982)
1431946960,1.385474,103.8684542,1431946960,,POINT (103.8684542 1.385474)
5277959903,1.391162,103.9134892,5277959903,,POINT (103.9134892 1.391162)
1628817130,1.3821986,103.9450925,1628817130,,POINT (103.9450925 1.3821986)
369149676,1.389656,103.885286,369149676,traffic_signals,POINT (103.885286 1.389656)
5178484109,1.406307,103.8594656,5178484109,,POINT (103.8594656 1.406307)
4602349297,1.3989664,103.9170239,4602349297,,POINT (103.9170239 1.3989664)
4602349298,1.3990391,103.9170903,4602349298,,POINT (103.9170903 1.3990391)
4602349299,1.3996294,103.9087942,4602349299,,POINT (103.9087942 1.3996294)
4602349300,1.399929,103.9084169,4602349300,,POINT (103.9084169 1.399929)
4602349301,1.3992263,103.9102418,4602349301,,POINT (103.9102418 1.3992263)
6986286839,1.3629835,103.8914716,6986286839,,POINT (103.8914716 1.3629835)
4600776443,1.3769147,103.9436267,4600776443,,POINT (103.9436267 1.3769147)
4600776444,1.3774159,103.9429311,4600776444,,POINT (103.9429311 1.3774159)
4602349311,1.402713,103.9117493,4602349311,,POINT (103.9117493 1.402713)
5178484113,1.4059771,103.8599481,5178484113,,POINT (103.8599481 1.4059771)
4602349316,1.4024769,103.910419,4602349316,,POINT (103.910419 1.4024769)
1628817157,1.3822824,103.9420473,1628817157,,POINT (103.9420473 1.3822824)
4602349323,1.401286,103.9139872,4602349323,,POINT (103.9139872 1.401286)
4602349325,1.4000936,103.9140433,4602349325,,POINT (103.9140433 1.4000936)
1788954383,1.3634246,103.9059368,1788954383,crossing,POINT (103.9059368 1.3634246)
5215110928,1.3656962,103.9079861,5215110928,,POINT (103.9079861 1.3656962)
1831421713,1.3704927,103.932726,1831421713,traffic_signals,POINT (103.932726 1.3704927)
4602349331,1.4011327,103.9138723,4602349331,,POINT (103.9138723 1.4011327)
5215110934,1.3657044,103.9077808,5215110934,,POINT (103.9077808 1.3657044)
5178484117,1.4059177,103.8595282,5178484117,,POINT (103.8595282 1.4059177)
5215110939,1.3832745,103.900304,5215110939,,POINT (103.900304 1.3832745)
5215110940,1.3836414,103.9006067,5215110940,,POINT (103.9006067 1.3836414)
5497505570,1.4004177,103.86918,5497505570,crossing,POINT (103.86918 1.4004177)
5497505571,1.4003459,103.868668,5497505571,crossing,POINT (103.868668 1.4003459)
4602349348,1.3999769,103.9141983,4602349348,,POINT (103.9141983 1.3999769)
4602349349,1.3989328,103.9152556,4602349349,,POINT (103.9152556 1.3989328)
5497505572,1.4004596,103.868866,5497505572,crossing,POINT (103.868866 1.4004596)
4600776488,1.3814978,103.9360634,4600776488,,POINT (103.9360634 1.3814978)
1628817192,1.3824844,103.9470336,1628817192,,POINT (103.9470336 1.3824844)
4602349352,1.3997548,103.9141684,4602349352,,POINT (103.9141684 1.3997548)
3320268586,1.3735361,103.8863362,3320268586,,POINT (103.8863362 1.3735361)
4602349356,1.3963364,103.9155465,4602349356,,POINT (103.9155465 1.3963364)
4602349357,1.3933336,103.915792,4602349357,,POINT (103.915792 1.3933336)
3320268587,1.3732704,103.8867436,3320268587,,POINT (103.8867436 1.3732704)
2398078766,1.416129,103.905987,2398078766,,POINT (103.905987 1.416129)
2398078767,1.4149863,103.9037679,2398078767,,POINT (103.9037679 1.4149863)
2398078768,1.4154012,103.9032974,2398078768,turning_loop,POINT (103.9032974 1.4154012)
4602349362,1.3994302,103.911513,4602349362,,POINT (103.911513 1.3994302)
2398078769,1.4142774,103.9031088,2398078769,,POINT (103.9031088 1.4142774)
2398078764,1.4199814,103.9082276,2398078764,,POINT (103.9082276 1.4199814)
5239752505,1.3771856,103.8859501,5239752505,,POINT (103.8859501 1.3771856)
5239752510,1.377427,103.885367,5239752510,,POINT (103.885367 1.377427)
5239752511,1.3778762,103.8853562,5239752511,,POINT (103.8853562 1.3778762)
5239752512,1.3772069,103.8853723,5239752512,,POINT (103.8853723 1.3772069)
5239752513,1.3785144,103.8865444,5239752513,,POINT (103.8865444 1.3785144)
5956060994,1.3749642,103.878184,5956060994,,POINT (103.878184 1.3749642)
5239752519,1.3786323,103.8861764,5239752519,,POINT (103.8861764 1.3786323)
5239752520,1.378889,103.8858108,5239752520,,POINT (103.8858108 1.378889)
1628817226,1.3826545,103.9469161,1628817226,,POINT (103.9469161 1.3826545)
376620875,1.3641827,103.8611303,376620875,,POINT (103.8611303 1.3641827)
368920397,1.3953768,103.9109561,368920397,traffic_signals,POINT (103.9109561 1.3953768)
368920400,1.3923954,103.9145328,368920400,traffic_signals,POINT (103.9145328 1.3923954)
1628817238,1.3826602,103.9470396,1628817238,,POINT (103.9470396 1.3826602)
1628817260,1.382793,103.9427241,1628817260,,POINT (103.9427241 1.382793)
31737710,1.3601774,103.8885356,31737710,,POINT (103.8885356 1.3601774)
1628817263,1.3827931,103.9454373,1628817263,,POINT (103.9454373 1.3827931)
1628817281,1.3827985,103.946831,1628817281,,POINT (103.946831 1.3827985)
369149825,1.3945867,103.8874987,369149825,traffic_signals,POINT (103.8874987 1.3945867)
369149826,1.3944569,103.88749,369149826,traffic_signals,POINT (103.88749 1.3944569)
376620936,1.3610267,103.8644091,376620936,,POINT (103.8644091 1.3610267)
4600776589,1.3816998,103.9357013,4600776589,,POINT (103.9357013 1.3816998)
5184243621,1.4163218,103.8597798,5184243621,,POINT (103.8597798 1.4163218)
5177362342,1.3656546,103.8980219,5177362342,,POINT (103.8980219 1.3656546)
5177362343,1.3655467,103.8981237,5177362343,,POINT (103.8981237 1.3655467)
5177362344,1.3657224,103.8979581,5177362344,,POINT (103.8979581 1.3657224)
5184243622,1.4159818,103.8605345,5184243622,,POINT (103.8605345 1.4159818)
5184243630,1.4153673,103.8600306,5184243630,,POINT (103.8600306 1.4153673)
5184243631,1.4152418,103.8599241,5184243631,,POINT (103.8599241 1.4152418)
5177362352,1.367926,103.8995134,5177362352,,POINT (103.8995134 1.367926)
5177362353,1.3678439,103.8997809,5177362353,,POINT (103.8997809 1.3678439)
5184243633,1.4083836,103.8603831,5184243633,,POINT (103.8603831 1.4083836)
5184243632,1.4079642,103.8603809,5184243632,,POINT (103.8603809 1.4079642)
5184243634,1.4084913,103.8602306,5184243634,,POINT (103.8602306 1.4084913)
5184243637,1.407648,103.8603764,5184243637,,POINT (103.8603764 1.407648)
5184243636,1.4086426,103.8603773,5184243636,,POINT (103.8603773 1.4086426)
5184243635,1.4084445,103.8601975,5184243635,,POINT (103.8601975 1.4084445)
369149880,1.3972844,103.8878577,369149880,traffic_signals,POINT (103.8878577 1.3972844)
4600776637,1.3721077,103.9471089,4600776637,,POINT (103.9471089 1.3721077)
5184243646,1.4074292,103.8598369,5184243646,,POINT (103.8598369 1.4074292)
4600776641,1.3716238,103.9473035,4600776641,,POINT (103.9473035 1.3716238)
5184243649,1.4065979,103.8597591,5184243649,,POINT (103.8597591 1.4065979)
5184243657,1.4073448,103.8599518,5184243657,,POINT (103.8599518 1.4073448)
4600776651,1.3759767,103.9457242,4600776651,,POINT (103.9457242 1.3759767)
5927946188,1.3946458,103.8772425,5927946188,,POINT (103.8772425 1.3946458)
4600776653,1.3761274,103.9454378,4600776653,,POINT (103.9454378 1.3761274)
4600776655,1.375735,103.9451393,4600776655,,POINT (103.9451393 1.375735)
4600776659,1.3762522,103.9421185,4600776659,,POINT (103.9421185 1.3762522)
5272422355,1.4068211,103.9003892,5272422355,,POINT (103.9003892 1.4068211)
5272422356,1.4077671,103.8988195,5272422356,,POINT (103.8988195 1.4077671)
4600776662,1.3766924,103.9413003,4600776662,,POINT (103.9413003 1.3766924)
4600776663,1.3757373,103.9417584,4600776663,,POINT (103.9417584 1.3757373)
4600776664,1.3782099,103.9434977,4600776664,,POINT (103.9434977 1.3782099)
5184243673,1.4071004,103.8603008,5184243673,,POINT (103.8603008 1.4071004)
5184243672,1.4075063,103.8597434,5184243672,,POINT (103.8597434 1.4075063)
1628817376,1.3830586,103.9473054,1628817376,,POINT (103.9473054 1.3830586)
1628817380,1.3831404,103.9456925,1628817380,,POINT (103.9456925 1.3831404)
370493415,1.3978468,103.8844505,370493415,,POINT (103.8844505 1.3978468)
4600776684,1.3706722,103.9453061,4600776684,,POINT (103.9453061 1.3706722)
1628817400,1.3831789,103.9447585,1628817400,,POINT (103.9447585 1.3831789)
5842946044,1.4181948,103.9098132,5842946044,traffic_signals,POINT (103.9098132 1.4181948)
4600776701,1.371951,103.940691,4600776701,,POINT (103.940691 1.371951)
370493440,1.3933457,103.8873458,370493440,,POINT (103.8873458 1.3933457)
4600776707,1.3769683,103.9378509,4600776707,,POINT (103.9378509 1.3769683)
5239752723,1.3776358,103.8873617,5239752723,,POINT (103.8873617 1.3776358)
5239752729,1.3780877,103.8866581,5239752729,,POINT (103.8866581 1.3780877)
4602349596,1.3992994,103.9114242,4602349596,,POINT (103.9114242 1.3992994)
4602349597,1.4032957,103.909339,4602349597,,POINT (103.909339 1.4032957)
4602349598,1.4026825,103.9102508,4602349598,,POINT (103.9102508 1.4026825)
4602349600,1.4025697,103.910291,4602349600,,POINT (103.910291 1.4025697)
4602349602,1.4014352,103.9096761,4602349602,,POINT (103.9096761 1.4014352)
4600776739,1.3760514,103.937037,4600776739,,POINT (103.937037 1.3760514)
4600776740,1.3759253,103.937124,4600776740,,POINT (103.937124 1.3759253)
5239752741,1.3780585,103.8865887,5239752741,,POINT (103.8865887 1.3780585)
4602349606,1.4008,103.9103026,4602349606,,POINT (103.9103026 1.4008)
4602349607,1.4003442,103.9099745,4602349607,,POINT (103.9099745 1.4003442)
5239752742,1.3780491,103.886207,5239752742,,POINT (103.886207 1.3780491)
4600776745,1.3787974,103.9342946,4600776745,,POINT (103.9342946 1.3787974)
5239752743,1.3788075,103.885025,5239752743,,POINT (103.885025 1.3788075)
1628817451,1.3833477,103.9448449,1628817451,,POINT (103.9448449 1.3833477)
4602349612,1.3963621,103.9116396,4602349612,,POINT (103.9116396 1.3963621)
1628817453,1.3833717,103.9430521,1628817453,,POINT (103.9430521 1.3833717)
4602349614,1.3962145,103.9096382,4602349614,,POINT (103.9096382 1.3962145)
4602349611,1.3976248,103.9100478,4602349611,,POINT (103.9100478 1.3976248)
4602349613,1.3958377,103.9093544,4602349613,,POINT (103.9093544 1.3958377)
5239752745,1.378421,103.8853909,5239752745,,POINT (103.8853909 1.378421)
5239752751,1.3821629,103.8796929,5239752751,,POINT (103.8796929 1.3821629)
5239752750,1.3820579,103.8799287,5239752750,,POINT (103.8799287 1.3820579)
5239752749,1.383834,103.8835264,5239752749,,POINT (103.8835264 1.383834)
5239752752,1.3721411,103.8646481,5239752752,,POINT (103.8646481 1.3721411)
369150014,1.3945946,103.8874306,369150014,traffic_signals,POINT (103.8874306 1.3945946)
5239752767,1.3720501,103.8643673,5239752767,,POINT (103.8643673 1.3720501)
1628817479,1.3833799,103.9473305,1628817479,,POINT (103.9473305 1.3833799)
4600776775,1.3765165,103.9348368,4600776775,,POINT (103.9348368 1.3765165)
4600776781,1.3749586,103.9351847,4600776781,,POINT (103.9351847 1.3749586)
1628817486,1.3834214,103.9455879,1628817486,,POINT (103.9455879 1.3834214)
4700031056,1.3745631,103.8851548,4700031056,,POINT (103.8851548 1.3745631)
1628817490,1.383168,103.9456402,1628817490,,POINT (103.9456402 1.383168)
4600776786,1.3754276,103.9359562,4600776786,,POINT (103.9359562 1.3754276)
1628817492,1.3834354,103.9448928,1628817492,,POINT (103.9448928 1.3834354)
4700031061,1.3749627,103.8849671,4700031061,,POINT (103.8849671 1.3749627)
4700031059,1.3745855,103.8849397,4700031059,,POINT (103.8849397 1.3745855)
4700031064,1.3748881,103.885255,4700031064,,POINT (103.885255 1.3748881)
4700031065,1.3746322,103.8848219,4700031065,,POINT (103.8848219 1.3746322)
4700031068,1.3748966,103.8848807,4700031068,,POINT (103.8848807 1.3748966)
4600776797,1.3750716,103.9356997,4600776797,,POINT (103.9356997 1.3750716)
4700031069,1.3757741,103.8845784,4700031069,,POINT (103.8845784 1.3757741)
4700031070,1.3757354,103.8838435,4700031070,,POINT (103.8838435 1.3757354)
4700031072,1.3768867,103.884541,4700031072,,POINT (103.884541 1.3768867)
4600776802,1.3761114,103.9365733,4600776802,,POINT (103.9365733 1.3761114)
4600776803,1.3796382,103.9359335,4600776803,,POINT (103.9359335 1.3796382)
4600776804,1.38037,103.936478,4600776804,,POINT (103.936478 1.38037)
4700031077,1.3774942,103.8846347,4700031077,,POINT (103.8846347 1.3774942)
370493542,1.3926091,103.8898942,370493542,,POINT (103.8898942 1.3926091)
4700031080,1.3772089,103.8849334,4700031080,,POINT (103.8849334 1.3772089)
370493550,1.3935351,103.8892239,370493550,,POINT (103.8892239 1.3935351)
1167575152,1.4032213,103.9059194,1167575152,,POINT (103.9059194 1.4032213)
370493552,1.3932648,103.8898483,370493552,,POINT (103.8898483 1.3932648)
1167575172,1.4033855,103.9064076,1167575172,,POINT (103.9064076 1.4033855)
4005513351,1.3971535,103.8757762,4005513351,,POINT (103.8757762 1.3971535)
4005513352,1.3971716,103.8755158,4005513352,,POINT (103.8755158 1.3971716)
4005513356,1.3982844,103.875879,4005513356,,POINT (103.875879 1.3982844)
309872781,1.3618752,103.8817882,309872781,,POINT (103.8817882 1.3618752)
1628817551,1.3836581,103.9461006,1628817551,,POINT (103.9461006 1.3836581)
309872790,1.3630727,103.8809252,309872790,,POINT (103.8809252 1.3630727)
309872804,1.3625911,103.8813417,309872804,,POINT (103.8813417 1.3625911)
7095011503,1.3722829,103.9447472,7095011503,,POINT (103.9447472 1.3722829)
7095011504,1.3721943,103.9447797,7095011504,,POINT (103.9447797 1.3721943)
1628817589,1.3837954,103.9441448,1628817589,,POINT (103.9441448 1.3837954)
1628817601,1.3838585,103.9461659,1628817601,,POINT (103.9461659 1.3838585)
4715235529,1.3960789,103.8691854,4715235529,,POINT (103.8691854 1.3960789)
4715235531,1.3923556,103.8692543,4715235531,,POINT (103.8692543 1.3923556)
309872846,1.3605518,103.8809689,309872846,,POINT (103.8809689 1.3605518)
4188948692,1.3755498,103.8861034,4188948692,,POINT (103.8861034 1.3755498)
